BIN,IssuingCountry,ChargebackFlag
448372,JAPAN,0.0
448409,GERMANY,0.0
448450,JAPAN,0.0
448476,UNITED STATES,0.0
448497,UNITED STATES,0.0
448499,UNITED STATES,0.0
448505,UNITED STATES,0.0
448508,UNITED STATES,0.0
448510,UNITED STATES,0.0
448517,UNITED STATES,0.0
448524,UNITED STATES,1.0
448535,UNITED STATES,0.0
448546,UNITED STATES,0.0
448548,UNITED STATES,0.0
448552,FRANCE,0.0
448590,UNITED STATES,0.0
448598,UNITED STATES,0.0
448600,UNITED STATES,0.0
448603,UNITED STATES,0.0
448629,UNITED STATES,0.0
448630,UNITED STATES,0.0
448633,UNITED STATES,0.0
448634,UNITED STATES,0.0
448649,UNITED STATES,0.0
448656,UNITED STATES,0.0
448664,UNITED STATES,0.0
448685,UNITED STATES,0.0
448693,UNITED STATES,0.0
448743,UNITED STATES,0.0
448778,UNITED STATES,0.0
448807,UNITED STATES,0.0
448811,UNITED STATES,0.0
448813,UNITED STATES,0.0
448818,UNITED STATES,0.0
448820,UNITED STATES,0.0
448821,UNITED STATES,0.0
448831,UNITED STATES,0.0
448835,JAPAN,0.0
448859,UNITED STATES,0.0
448875,UNITED STATES,0.0
448881,UNITED STATES,0.0
448891,UNITED STATES,0.0
448902,UNITED STATES,0.0
448914,UNITED STATES,0.0
448937,UNITED STATES,1.0
448943,UNITED STATES,0.0
448955,UNITED STATES,0.0
448973,UNITED STATES,0.0
448987,UNITED STATES,0.0
449004,UNITED STATES,0.0
449010,UNITED STATES,0.0
449040,UNITED STATES,0.0
449045,UNITED STATES,0.0
449054,UNITED STATES,0.0
449060,UNITED STATES,0.0
449067,UNITED STATES,0.0
449074,UNITED STATES,0.0
449079,UNITED STATES,0.0
449095,UNITED STATES,0.0
449103,UNITED STATES,0.0
449106,UNITED STATES,0.0
449109,UNITED STATES,0.0
449125,UNITED STATES,0.0
449126,UNITED STATES,0.0
449138,BRAZIL,0.0
449143,UNITED STATES,0.0
449164,UNITED STATES,0.0
449177,UNITED STATES,0.0
449201,UNITED STATES,0.0
449207,UNITED STATES,0.0
449209,UNITED STATES,0.0
449222,UNITED STATES,0.0
449231,UNITED STATES,0.0
449246,UNITED STATES,0.0
449257,UNITED STATES,0.0
449260,UNITED STATES,0.0
449279,UNITED STATES,0.0
449280,UNITED STATES,0.0
449289,UNITED STATES,0.5
449290,UNITED STATES,0.0
449311,UNITED STATES,0.0
449333,FRANCE,0.0
449336,UNITED STATES,0.0
449337,UNITED STATES,0.0
449339,UNITED STATES,0.0
449356,RUSSIAN FEDERATION,0.0
449405,UNITED STATES,0.0
449410,UNITED STATES,0.0
449413,UNITED STATES,0.0
449415,UNITED STATES,0.0
449416,UNITED STATES,0.0
449423,UNITED STATES,0.0
449454,UNITED STATES,0.0
449456,UNITED STATES,0.0
449461,UNITED STATES,0.0
449463,UNITED STATES,0.0
449465,UNITED STATES,0.0
449482,UNITED STATES,0.0
449483,AUSTRALIA,0.0
449488,UNITED STATES,0.0
449552,UNITED STATES,0.0
449556,UNITED STATES,0.0
449558,MEXICO,0.0
449574,UNITED STATES,0.0
449575,INDIA,0.0
449583,MEXICO,0.0
449588,UNITED STATES,0.0
449611,UNITED STATES,0.0
449616,UNITED STATES,0.0
449623,UNITED STATES,0.0
449626,UNITED STATES,0.0
449627,UNITED STATES,0.0
449636,UNITED STATES,0.0
449672,UNITED STATES,0.0
449677,UNITED STATES,0.0
449685,UNITED STATES,0.0
449696,UNITED STATES,0.0
449706,UNITED STATES,0.0
449719,UNITED STATES,0.0
449737,UNITED STATES,0.0
449752,UNITED STATES,1.0
449758,UNITED STATES,0.0
449761,UNITED STATES,0.0
449777,UNITED STATES,0.0
449783,UNITED STATES,0.0
449801,UNITED STATES,0.0
449803,UNITED STATES,0.0
449806,UNITED STATES,0.0
449811,UNITED STATES,0.0
449815,UNITED STATES,0.0
449821,UNITED STATES,0.0
449845,UNITED STATES,0.0
449848,UNITED STATES,0.0
449852,UNITED STATES,0.0
449867,UNITED STATES,0.0
449871,UNITED STATES,0.0
449875,UNITED STATES,0.0
449887,UNITED STATES,0.0
449891,UNITED STATES,1.0
449894,UNITED STATES,0.0
449905,UNITED STATES,0.0
449906,UNITED STATES,0.0
449910,UNITED STATES,0.0
449931,UNITED STATES,0.0
449946,RUSSIAN FEDERATION,0.0
449960,FRANCE,0.0
449964,FRANCE,0.0
449974,FRANCE,0.0
449984,FRANCE,0.0
449996,UNITED STATES,0.0
450014,INDIA,0.0
450031,GERMANY,0.0
450122,UNITED STATES,0.0
450123,UNITED STATES,0.0
450144,INDIA,0.0
450149,AUSTRALIA,0.0
450154,UNITED STATES,0.0
450159,INDIA,0.0
450165,UNITED STATES,0.0
450172,INDIA,0.0
450176,INDIA,0.0
450210,UNITED STATES,0.0
450212,UNITED STATES,0.0
450248,UNITED STATES,0.0
450251,RUSSIAN FEDERATION,0.0
450280,UNITED STATES,0.0
450298,UNITED STATES,0.0
450321,BRAZIL,0.0
450349,UNITED STATES,1.0
450354,UNITED STATES,0.0
450361,UNITED STATES,0.0
450370,UNITED STATES,0.0
450372,UNITED STATES,0.0
450399,UNITED STATES,0.0
450462,UNITED STATES,0.0
450464,UNITED STATES,0.0
450477,FRANCE,0.0
450503,INDIA,0.0
450510,UNITED STATES,0.0
450523,INDIA,0.0
450544,FRANCE,0.0
450548,CHINA,0.0
450589,MEXICO,0.0
450649,UNITED STATES,1.0
450677,UNITED STATES,0.0
450695,UNITED STATES,0.0
450713,JAPAN,1.0
450717,UNITED STATES,0.0
450722,UNITED STATES,0.0
450747,UNITED STATES,0.0
450864,UNITED STATES,0.0
450874,UNITED KINGDOM,0.0
451035,UNITED STATES,0.0
451048,UNITED STATES,0.0
451052,UNITED STATES,0.0
451055,UNITED STATES,0.0
451063,UNITED STATES,0.0
451075,UNITED STATES,0.0
451092,UNITED STATES,0.0
451105,UNITED KINGDOM,0.0
451141,UNITED STATES,0.0
451153,UNITED STATES,0.0
451209,UNITED STATES,0.0
451213,BRAZIL,0.0
451229,UNITED STATES,0.0
451293,CHINA,0.0
451306,MEXICO,0.0
451333,MEXICO,0.0
451339,UNITED STATES,0.0
451356,BRAZIL,0.0
451365,MEXICO,0.0
451396,UNITED STATES,0.0
451397,UNITED STATES,0.0
451452,INDIA,0.0
451469,INDIA,0.0
451488,UNITED STATES,0.0
451489,UNITED STATES,0.0
451539,UNITED STATES,0.0
451546,UNITED STATES,0.0
451552,UNITED STATES,0.0
451570,UNITED STATES,0.0
451572,UNITED STATES,0.0
451615,UNITED STATES,0.0
451629,UNITED STATES,0.0
451631,UNITED STATES,0.0
451646,UNITED STATES,0.0
451670,UNITED STATES,0.0
451681,UNITED STATES,0.0
451706,UNITED STATES,0.0
451785,UNITED STATES,0.0
451800,MALAYSIA,0.0
451820,UNITED STATES,0.0
451827,UNITED STATES,0.0
451885,JAPAN,1.0
451892,AUSTRALIA,0.0
451909,UNITED STATES,0.0
451915,UNITED STATES,0.0
451916,UNITED STATES,0.0
451925,UNITED STATES,0.0
451928,UNITED STATES,1.0
451931,UNITED STATES,0.0
451946,UNITED STATES,1.0
451947,UNITED STATES,0.0
451965,UNITED STATES,0.0
451976,UNITED STATES,0.0
452027,UNITED STATES,0.0
452030,UNITED STATES,0.0
452039,UNITED STATES,0.0
452044,UNITED KINGDOM,0.0
452082,UNITED STATES,0.0
452135,UNITED STATES,0.0
452152,UNITED STATES,0.0
452157,UNITED STATES,0.0
452172,UNITED STATES,0.0
452221,UNITED STATES,0.0
452222,UNITED STATES,0.0
452243,KENYA,0.0
452249,RUSSIAN FEDERATION,0.0
452258,UNITED STATES,0.0
452275,UNITED STATES,0.0
452293,UNITED STATES,0.0
452294,UNITED STATES,0.0
452295,UNITED STATES,0.0
452302,UNITED STATES,0.0
452312,UNITED STATES,0.0
452337,PAKISTAN,0.0
452391,UNITED STATES,0.0
452419,SINGAPORE,0.0
452456,UNITED STATES,0.0
452465,UNITED STATES,0.0
452482,AUSTRALIA,0.0
452506,UNITED STATES,0.0
452528,UNITED STATES,0.0
452529,UNITED STATES,0.0
452558,UNITED STATES,0.0
452567,UNITED STATES,0.0
452593,JAPAN,0.0
452596,JAPAN,0.0
452600,CHINA,0.0
452619,FRANCE,0.0
452631,UNITED STATES,1.0
452661,UNITED STATES,0.0
452664,UNITED STATES,0.0
452767,UNITED STATES,0.0
452777,CHINA,0.0
452848,UNITED STATES,0.0
452849,UNITED STATES,0.0
452854,UNITED STATES,0.0
452873,UNITED STATES,0.0
452879,UNITED STATES,0.0
452881,UNITED STATES,0.0
452897,UNITED STATES,0.0
452927,UNITED STATES,0.0
452929,UNITED STATES,0.0
452935,UNITED STATES,0.0
452954,UNITED STATES,0.0
452960,UNITED STATES,0.0
452963,UNITED STATES,0.0
452967,UNITED STATES,0.0
453018,UNITED STATES,0.0
453052,BRAZIL,0.0
453059,UNITED STATES,0.0
453067,BRAZIL,0.0
453068,BRAZIL,0.0
453077,UNITED STATES,0.0
453078,UNITED STATES,0.0
453079,UNITED STATES,0.0
453137,JAPAN,0.0
453167,JAPAN,0.0
453175,JAPAN,0.0
453198,JAPAN,0.0
453226,BRAZIL,0.0
453234,UNITED STATES,0.0
453241,GERMANY,0.0
453256,SINGAPORE,0.0
453302,FRANCE,0.0
453303,FRANCE,0.0
453308,FRANCE,0.0
453327,FRANCE,0.0
453340,FRANCE,0.0
453341,FRANCE,0.0
453357,FRANCE,0.0
453381,FRANCE,1.0
453383,FRANCE,0.0
453406,JAPAN,0.0
453417,JAPAN,0.0
453449,JAPAN,0.0
453451,JAPAN,0.0
453455,JAPAN,0.0
453460,JAPAN,0.0
453463,JAPAN,0.0
453465,JAPAN,0.0
453478,JAPAN,0.0
453482,JAPAN,0.0
453491,JAPAN,0.0
453495,JAPAN,0.0
453498,JAPAN,0.0
453499,JAPAN,0.0
453526,UNITED STATES,0.0
453540,UNITED STATES,0.0
453548,UNITED STATES,0.0
453560,RUSSIAN FEDERATION,0.0
453578,UNITED STATES,0.0
453614,UNITED STATES,0.0
453620,UNITED STATES,0.0
453626,UNITED STATES,0.0
453628,UNITED STATES,0.0
453645,UNITED STATES,0.0
453654,UNITED STATES,0.0
453655,UNITED STATES,0.0
453660,UNITED STATES,0.0
453662,UNITED STATES,0.0
453694,BRAZIL,1.0
453712,UNITED STATES,0.0
453720,UNITED STATES,0.0
453732,UNITED STATES,0.0
453751,AUSTRALIA,0.0
453778,JAPAN,0.0
453790,UNITED STATES,0.0
453807,UNITED STATES,0.0
453845,UNITED STATES,0.0
453846,UNITED STATES,0.0
453850,JAPAN,0.0
453859,JAPAN,0.0
453865,JAPAN,0.0
453866,JAPAN,0.0
453886,JAPAN,0.0
453893,JAPAN,0.0
453896,JAPAN,0.0
453937,UNITED KINGDOM,0.0
453992,INDIA,0.0
453997,ITALY,0.0
454019,UNITED STATES,0.0
454062,JAPAN,0.0
454069,MEXICO,0.0
454088,UNITED STATES,0.0
454091,UNITED STATES,0.0
454096,UNITED STATES,0.0
454116,JAPAN,0.0
454126,JAPAN,0.0
454127,JAPAN,0.0
454155,JAPAN,0.0
454159,JAPAN,0.0
454166,JAPAN,0.0
454169,JAPAN,0.0
454211,JAPAN,0.0
454214,JAPAN,0.0
454217,JAPAN,0.0
454219,JAPAN,0.0
454222,JAPAN,0.0
454228,JAPAN,0.0
454230,JAPAN,0.0
454243,JAPAN,0.0
454245,JAPAN,0.0
454258,JAPAN,0.0
454264,JAPAN,0.0
454266,JAPAN,0.0
454284,JAPAN,0.0
454287,JAPAN,0.0
454301,UNITED STATES,0.0
454306,UNITED KINGDOM,0.0
454316,UNITED STATES,0.0
454350,JAPAN,0.0
454373,UNITED STATES,0.0
454393,JAPAN,0.0
454446,GERMANY,0.0
454449,JAPAN,0.0
454454,UNITED STATES,0.0
454455,UNITED STATES,0.0
454457,UNITED STATES,0.0
454469,GERMANY,0.0
454485,INDIA,0.0
454535,PAKISTAN,0.0
454536,UNITED STATES,0.0
454541,UNITED STATES,0.0
454544,UNITED STATES,0.0
454550,UNITED STATES,0.0
454558,UNITED STATES,0.0
454559,UNITED STATES,0.0
454572,UNITED STATES,0.0
454585,UNITED STATES,0.0
454591,UNITED STATES,0.0
454675,UNITED STATES,0.0
454733,UNITED STATES,0.0
454735,UNITED STATES,0.0
454782,UNITED STATES,0.0
454784,UNITED STATES,0.0
454792,UNITED STATES,0.0
454827,BRAZIL,0.0
454836,BRAZIL,0.0
454842,UNITED STATES,0.0
454864,UNITED STATES,0.0
454865,UNITED STATES,0.0
454888,UNITED STATES,0.0
454892,UNITED STATES,0.0
454949,UNITED STATES,0.0
454981,UNITED STATES,0.0
455071,ITALY,0.0
455072,ITALY,0.0
455087,UNITED STATES,0.0
455120,UNITED STATES,0.0
455138,UNITED STATES,0.0
455166,BRAZIL,0.0
455172,UNITED STATES,0.0
455183,BRAZIL,0.0
455186,BRAZIL,0.0
455204,UNITED STATES,0.0
455232,UNITED KINGDOM,0.0
455268,UNITED STATES,0.0
455305,UNITED STATES,0.0
455314,UNITED STATES,0.0
455317,UNITED STATES,0.0
455318,UNITED STATES,1.0
455326,UNITED STATES,0.0
455343,UNITED STATES,0.0
455355,UNITED STATES,0.0
455388,MALAYSIA,0.0
455402,UNITED STATES,0.0
455425,UNITED STATES,0.0
455438,AUSTRALIA,0.0
455486,UNITED STATES,0.0
455489,UNITED STATES,0.0
455494,UNITED STATES,0.0
455499,UNITED STATES,1.0
455517,MEXICO,0.0
455518,MEXICO,0.0
455521,UNITED STATES,1.0
455524,UNITED STATES,0.0
455526,MEXICO,0.0
455529,MEXICO,0.0
455531,MEXICO,1.0
455533,MEXICO,0.0
455578,GERMANY,0.0
455617,MEXICO,0.0
455621,SINGAPORE,0.0
455625,UNITED STATES,0.0
455660,FRANCE,0.0
455673,FRANCE,0.0
455688,FRANCE,0.0
455709,UNITED STATES,0.0
455717,UNITED STATES,0.0
455741,UNITED STATES,0.0
455759,UNITED STATES,0.0
455762,UNITED STATES,0.0
455779,UNITED STATES,0.0
455815,UNITED STATES,0.0
455821,UNITED STATES,0.0
455862,UNITED STATES,0.0
455863,PAKISTAN,0.0
455866,UNITED STATES,0.0
455867,UNITED STATES,0.0
455869,FRANCE,0.0
455876,UNITED STATES,0.0
455913,UNITED STATES,0.0
455931,UNITED STATES,0.0
455934,UNITED STATES,0.0
455948,UNITED STATES,0.0
455960,UNITED STATES,0.0
455965,UNITED STATES,0.0
455990,UNITED STATES,0.0
455991,UNITED STATES,0.0
455993,UNITED STATES,0.0
455997,UNITED STATES,0.0
456025,AUSTRALIA,0.0
456026,UNITED KINGDOM,0.0
456032,UNITED STATES,0.0
456098,UKRAINE,0.0
456107,FRANCE,0.0
456119,FRANCE,0.0
456124,FRANCE,0.0
456125,FRANCE,0.0
456127,FRANCE,0.0
456129,FRANCE,0.0
456142,FRANCE,0.0
456145,FRANCE,0.0
456158,FRANCE,0.0
456159,FRANCE,0.0
456160,FRANCE,0.0
456162,FRANCE,0.0
456167,FRANCE,0.0
456182,FRANCE,0.0
456186,FRANCE,0.0
456211,FRANCE,0.0
456236,FRANCE,0.0
456241,FRANCE,0.0
456273,FRANCE,0.0
456289,FRANCE,0.0
456292,FRANCE,0.0
456298,FRANCE,0.0
456401,BRAZIL,0.0
456403,AUSTRALIA,0.0
456436,AUSTRALIA,0.0
456442,AUSTRALIA,0.0
456451,UNITED STATES,0.0
456458,CHINA,0.0
456485,AUSTRALIA,0.0
456488,UNITED STATES,0.0
456496,AUSTRALIA,0.0
456500,JAPAN,0.0
456511,UNITED STATES,0.0
456515,RUSSIAN FEDERATION,0.0
456519,INDIA,0.0
456527,UNITED STATES,0.0
456533,UNITED STATES,0.0
456534,UNITED STATES,0.0
456543,AUSTRALIA,0.0
456554,UNITED STATES,0.0
456555,AUSTRALIA,0.0
456561,UNITED STATES,0.0
456567,UNITED STATES,0.0
456570,UNITED STATES,0.0
456594,UKRAINE,0.0
456599,SINGAPORE,1.0
456610,UNITED STATES,0.0
456620,UNITED STATES,0.0
456627,JAPAN,0.0
456628,UNITED STATES,0.0
456633,JAPAN,0.0
456648,JAPAN,0.0
456664,JAPAN,0.0
456671,JAPAN,1.0
456689,JAPAN,0.0
456698,JAPAN,0.0
456739,UNITED KINGDOM,0.0
456857,BRAZIL,0.0
456895,UNITED KINGDOM,0.0
456960,BELGIUM,0.0
457013,GERMANY,0.0
457017,GERMANY,0.0
457058,JAPAN,0.0
457077,UNITED STATES,0.0
457089,UNITED STATES,0.0
457200,FRANCE,0.0
457212,FRANCE,0.0
457218,RUSSIAN FEDERATION,0.0
457233,AUSTRALIA,0.0
457290,BRAZIL,0.0
457292,BRAZIL,0.0
457293,BRAZIL,0.0
457303,BRAZIL,0.0
457305,BRAZIL,0.0
457311,UKRAINE,0.0
457350,UNITED KINGDOM,0.0
457400,MALAYSIA,0.0
457467,INDIA,0.0
457476,MEXICO,0.0
457487,INDIA,1.0
457489,UNITED STATES,0.0
457498,BRAZIL,0.0
457500,INDIA,0.0
457502,BRAZIL,0.0
457506,CHINA,0.0
457518,BRAZIL,0.0
457558,UNITED STATES,0.0
457617,BRAZIL,0.0
457625,INDIA,0.0
457633,BRAZIL,0.0
457637,UKRAINE,0.0
457652,RUSSIAN FEDERATION,0.0
457660,UNITED STATES,0.0
457670,BRAZIL,0.0
457673,BRAZIL,0.0
457679,BRAZIL,0.0
457706,UKRAINE,0.0
457712,GERMANY,0.0
457732,UKRAINE,0.0
457733,UKRAINE,0.0
457735,UKRAINE,0.0
457749,UKRAINE,0.0
457753,BRAZIL,0.0
457755,BRAZIL,0.0
457767,UNITED STATES,0.0
457785,INDIA,0.0
457812,RUSSIAN FEDERATION,0.0
457816,RUSSIAN FEDERATION,0.0
457819,RUSSIAN FEDERATION,0.0
457846,RUSSIAN FEDERATION,0.0
457888,UNITED STATES,0.0
457981,UNITED STATES,0.0
457984,GERMANY,0.0
458060,CHINA,0.0
458062,CHINA,0.0
458111,UNITED KINGDOM,0.0
458114,UNITED KINGDOM,0.0
458132,UNITED STATES,0.0
458147,UNITED STATES,0.0
458156,UNITED STATES,0.0
458206,RUSSIAN FEDERATION,0.0
458218,RUSSIAN FEDERATION,0.0
458258,PAKISTAN,0.0
458268,INDIA,0.0
458279,RUSSIAN FEDERATION,0.0
458334,UNITED STATES,1.0
458398,UNITED STATES,0.0
458403,UNITED STATES,0.0
458425,UNITED STATES,0.0
458452,INDIA,0.0
458457,UNITED STATES,0.0
458459,UNITED STATES,0.0
458472,UNITED STATES,0.0
458474,UNITED STATES,0.0
458578,UKRAINE,0.0
458582,MALAYSIA,0.0
458585,INDIA,0.0
458621,GERMANY,0.0
458623,GERMANY,0.0
458645,UNITED STATES,0.0
458646,UNITED STATES,0.0
458666,GERMANY,0.0
458667,GERMANY,0.0
458671,GERMANY,0.0
458704,UNITED STATES,0.0
458754,UNITED STATES,0.0
458794,UNITED STATES,1.0
458796,UNITED STATES,0.0
458801,UNITED STATES,1.0
458872,UNITED STATES,0.0
458878,UNITED STATES,0.0
458883,UNITED STATES,0.0
458890,UNITED STATES,0.0
458894,UNITED STATES,0.0
458896,UNITED STATES,0.0
458898,UNITED STATES,1.0
458921,GERMANY,0.0
458926,FRANCE,0.0
458989,UNITED STATES,0.0
458995,UNITED STATES,0.0
458999,UNITED STATES,0.0
459007,BRAZIL,0.0
459039,RUSSIAN FEDERATION,0.0
459067,UNITED KINGDOM,0.0
459092,BRAZIL,0.0
459110,UNITED KINGDOM,0.0
459112,UNITED STATES,0.0
459113,UNITED STATES,0.0
459118,UNITED STATES,0.0
459119,UNITED STATES,0.0
459144,UNITED STATES,0.0
459150,INDIA,0.0
459152,INDIA,0.0
459155,INDIA,0.0
459158,INDIA,0.0
459161,INDIA,0.0
459174,INDIA,0.0
459185,INDIA,0.0
459188,INDIA,0.0
459230,RUSSIAN FEDERATION,0.0
459246,FRANCE,0.0
459263,CHINA,0.0
459297,FRANCE,0.0
459314,BRAZIL,0.0
459320,FRANCE,0.0
459344,FRANCE,0.0
459345,FRANCE,0.0
459360,BRAZIL,0.0
459367,UNITED STATES,0.0
459384,BRAZIL,0.0
459420,BRAZIL,0.0
459454,BRAZIL,0.0
459483,UNITED KINGDOM,0.0
459512,UNITED KINGDOM,0.0
459535,BELGIUM,0.0
459605,UNITED KINGDOM,0.0
459612,UNITED KINGDOM,0.0
459621,UNITED KINGDOM,0.0
459622,UNITED KINGDOM,0.0
459642,UNITED KINGDOM,0.0
459649,UNITED KINGDOM,0.0
459652,UNITED KINGDOM,0.0
459703,UNITED KINGDOM,0.0
459708,UNITED KINGDOM,0.0
459712,UNITED KINGDOM,0.0
459716,UNITED KINGDOM,0.0
459720,UNITED KINGDOM,1.0
459735,UNITED KINGDOM,0.0
459741,UNITED KINGDOM,0.0
459749,UNITED KINGDOM,0.0
459753,UNITED KINGDOM,0.0
459757,UNITED KINGDOM,0.0
459760,UNITED STATES,0.0
459765,UNITED KINGDOM,0.0
459778,UNITED KINGDOM,0.0
459784,UNITED STATES,0.0
459789,UNITED STATES,0.0
459807,ITALY,0.0
459954,UNITED STATES,0.0
460002,UNITED STATES,0.0
460004,UNITED STATES,0.0
460005,UNITED STATES,0.0
460007,UNITED STATES,0.0
460010,UNITED STATES,0.0
460018,RUSSIAN FEDERATION,0.0
460036,BRAZIL,0.0
460057,UKRAINE,0.0
460068,MEXICO,0.0
460084,UKRAINE,0.0
460102,UNITED STATES,0.0
460105,UNITED STATES,0.0
460115,UNITED STATES,0.0
460116,UNITED STATES,0.0
460125,UNITED STATES,0.0
460127,UNITED STATES,0.0
460144,UNITED STATES,0.0
460151,UNITED STATES,0.0
460160,UKRAINE,0.0
460194,UNITED STATES,0.0
460207,UNITED STATES,0.0
460210,UNITED STATES,0.0
460211,UNITED STATES,0.0
460226,UNITED STATES,0.0
460228,UNITED STATES,0.0
460230,UNITED STATES,0.0
460263,UNITED STATES,0.0
460289,UNITED STATES,0.0
460290,UNITED STATES,0.0
460304,UNITED STATES,0.0
460312,UNITED STATES,0.0
460319,UNITED STATES,0.0
460324,FRANCE,0.0
460343,JAPAN,0.0
460350,UNITED STATES,0.0
460357,UNITED STATES,1.0
460360,UNITED STATES,0.0
460361,UNITED STATES,0.0
460363,UNITED STATES,0.0
460365,UNITED STATES,0.0
460367,UNITED STATES,0.0
460383,UNITED STATES,0.0
460390,UNITED STATES,0.0
460398,UNITED STATES,0.0
460403,UNITED STATES,0.0
460406,UNITED STATES,0.0
460410,UNITED STATES,0.0
460414,UNITED STATES,0.0
460419,UNITED STATES,0.0
460423,UNITED STATES,0.0
460425,UNITED STATES,0.0
460431,UNITED STATES,0.0
460445,UNITED STATES,0.0
460453,UNITED STATES,0.0
460454,UNITED STATES,0.0
460473,UNITED STATES,0.0
460475,UNITED STATES,0.0
460478,UNITED STATES,0.0
460488,UNITED STATES,0.0
460509,UNITED STATES,0.0
460522,UNITED STATES,0.0
460557,UNITED STATES,0.0
460569,UNITED STATES,0.0
460584,UNITED STATES,0.0
460591,UNITED STATES,0.0
460598,UNITED STATES,0.0
460606,UNITED STATES,0.0
460614,UNITED STATES,0.0
460629,KENYA,0.0
460643,UNITED STATES,0.0
460645,UNITED STATES,0.0
460653,UNITED STATES,1.0
460660,UNITED STATES,0.0
460686,UNITED STATES,0.0
460687,UNITED STATES,0.0
460689,INDIA,0.0
460690,UNITED STATES,0.0
460696,UNITED STATES,0.0
460699,UNITED STATES,0.0
460718,UNITED STATES,0.0
460726,UNITED STATES,0.0
460735,UNITED STATES,0.0
460738,GERMANY,0.0
460743,SINGAPORE,0.0
460747,UNITED STATES,0.0
460786,UNITED STATES,1.0
460793,UNITED STATES,0.0
460811,UNITED STATES,0.0
460813,UNITED STATES,0.0
460816,UNITED STATES,0.0
460826,UNITED STATES,0.0
460829,UNITED STATES,0.0
460833,UNITED STATES,0.0
460834,UNITED STATES,0.0
460845,UNITED STATES,0.0
460874,UNITED STATES,0.0
460883,UNITED STATES,1.0
460885,UNITED STATES,0.0
460889,UNITED STATES,0.0
460891,UNITED STATES,0.0
460920,UNITED STATES,0.0
460940,UNITED STATES,0.0
460947,UNITED STATES,0.0
460948,UNITED STATES,0.0
460989,UNITED STATES,0.0
460993,FRANCE,0.0
461007,UNITED STATES,0.0
461009,UNITED STATES,0.0
461016,UNITED STATES,0.0
461022,UNITED STATES,0.0
461023,UNITED STATES,0.0
461040,UNITED STATES,0.0
461054,UNITED STATES,0.0
461055,UNITED STATES,0.0
461058,UNITED STATES,0.0
461064,UNITED STATES,0.0
461074,UNITED STATES,0.0
461082,UNITED STATES,0.0
461083,UNITED STATES,0.0
461093,UNITED STATES,0.0
461095,INDIA,0.0
461099,UNITED STATES,0.0
461111,INDIA,0.0
461133,INDIA,0.0
461180,UNITED STATES,0.0
461181,UNITED STATES,0.0
461185,UNITED STATES,0.0
461190,UNITED STATES,0.0
461194,UNITED STATES,0.0
461207,UNITED STATES,0.0
461217,UNITED STATES,0.0
461274,UKRAINE,0.0
461282,UNITED STATES,0.0
461283,UNITED STATES,0.0
461290,UNITED STATES,0.0
461292,UNITED STATES,0.0
461296,JAPAN,0.0
461306,UNITED STATES,0.0
461322,UNITED STATES,0.0
461328,UNITED STATES,0.0
461339,UNITED STATES,0.0
461340,UNITED STATES,0.0
461356,UNITED STATES,0.0
461368,UNITED STATES,0.0
461384,UNITED STATES,0.0
461387,UNITED STATES,0.0
461394,UNITED STATES,0.0
461398,UNITED STATES,0.0
461426,UNITED STATES,0.0
461440,UNITED STATES,0.0
461442,UNITED STATES,0.0
461444,UNITED STATES,0.0
461454,UNITED STATES,0.0
461465,UNITED STATES,0.0
461479,UNITED STATES,0.0
461480,UNITED STATES,0.0
461484,UNITED STATES,0.0
461501,UNITED STATES,0.0
461527,UNITED STATES,0.0
461535,UNITED STATES,0.0
461536,UNITED STATES,0.0
461544,UNITED STATES,0.0
461550,UNITED STATES,1.0
461553,UNITED STATES,0.0
461557,UNITED STATES,0.0
461569,UNITED STATES,0.0
461571,UNITED STATES,0.0
461573,UNITED STATES,0.0
461587,UNITED STATES,0.0
461605,UNITED STATES,0.0
461618,UNITED STATES,0.0
461621,UNITED STATES,0.0
461627,UNITED STATES,0.0
461633,UNITED STATES,1.0
461640,UNITED STATES,0.0
461695,UNITED STATES,0.0
461709,INDIA,0.0
461756,AUSTRALIA,0.0
461758,PAKISTAN,0.0
461768,UNITED STATES,0.0
461803,UNITED STATES,0.0
461810,UNITED STATES,0.0
461816,UNITED STATES,0.0
461819,UNITED STATES,0.0
461821,UNITED STATES,0.0
461825,UNITED STATES,0.0
461831,UNITED STATES,0.0
461835,UNITED STATES,0.0
461837,UNITED STATES,0.0
461839,UNITED STATES,0.0
461853,UNITED STATES,0.0
461859,UNITED STATES,0.0
461867,UNITED STATES,0.0
461892,UNITED STATES,0.0
461895,UNITED STATES,0.0
461899,UNITED STATES,0.0
461903,UNITED STATES,0.0
461904,UNITED STATES,0.0
461911,UNITED STATES,0.0
461923,UNITED STATES,0.0
461946,UNITED STATES,0.0
461949,UNITED STATES,0.0
461950,UNITED STATES,0.0
461963,AUSTRALIA,0.0
461967,AUSTRALIA,0.0
461992,INDIA,0.0
462009,UNITED STATES,0.0
462022,RUSSIAN FEDERATION,0.5
462042,UNITED STATES,0.0
462055,UNITED STATES,0.0
462058,UNITED STATES,0.0
462110,UNITED STATES,0.0
462125,UNITED STATES,0.0
462133,UNITED STATES,1.0
462141,UNITED STATES,0.0
462144,UNITED STATES,0.0
462161,UNITED STATES,0.0
462168,CHINA,0.0
462189,UNITED STATES,0.0
462224,RUSSIAN FEDERATION,0.0
462242,INDIA,0.0
462244,INDIA,0.0
462305,UNITED STATES,0.0
462310,UNITED STATES,0.0
